itime,date,time,id,srcip,dstip,dstport,service,proto,action,policyid,policyname,hostname,tranip,transip,sessionid,subtype,level,duration,sentbyte,rcvdbyte,logid,app,appcat,crscore,craction,crlevel,srccountry,dstcountry,srcintf,dstintf,threats,threattyps,devid,dtime,devname,utmaction,appid,apprisk,applist,apps,dstmac,masterdstmac,dsthwvendor,dstosname,sentdelta,rcvddelta,srcmac,mastersrcmac,srchwvendor,srcfamily,devtype,osname,user,srcname,srcswversion,srcinetsvc,srccity,srcreputation,wanin,wanout,lanin,lanout,unauthuser,srcregion,tdthreattype,tdthreatname,tdwfcate
2024-07-01 11:02:18,2024-07-01,11:02:17,7386574683686044508,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021767,forward,notice,180,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406372,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209012761,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:18,2024-07-01,11:02:17,7386574683686044286,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021724,forward,notice,180,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406371,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,209012761,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:17,7386574679391080710,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021664,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406191,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209012830,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:17,7386574679391080322,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021490,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406018,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013500,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:17,7386574679391080321,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,209021490,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:41,2024-07-01,11:01:41,7386574524772255606,192.168.1.100,157.240.22.54,80,HTTP,6,accept,190,,,,212.26.44.35,484816705,forward,notice,904,2178,2732,0000000020,HTTP,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 11:01:41,FGT-ITUHA_FG181F,,,,,,,,,,243,201,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:17,7386574679391079979,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021417,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:17,7386574679391079580,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021239,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743367533,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968192,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:17,7386574679391079524,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021211,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:17,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743367011,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968500,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:16,7386574679391079170,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209021318,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:16,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743367010,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968500,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:17,2024-07-01,11:02:16,7386574679391079169,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,209021318,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:02:16,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743366855,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968701,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:10,2024-07-01,11:02:10,7386574649326307372,192.168.1.100,157.240.195.34,443,HTTPS,6,accept,190,,,,212.26.44.35,484815373,forward,notice,933,1353,60,0000000020,HTTPS,unscanned,,,,Reserved,France,port28,port27,,,FG181FTK22900868,2024-07-01 11:02:10,FGT-ITUHA_FG181F,,,,,,,,,,1353,60,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743366854,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968250,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:08,2024-07-01,11:02:07,7386574640736371193,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209012881,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743366823,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968114,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:08,2024-07-01,11:02:07,7386574640736370922,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209012979,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402386,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968354,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441407278,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013366,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402385,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968354,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406923,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013211,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402383,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968716,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406805,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013403,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402381,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968716,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406777,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013147,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402291,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968292,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406484,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013310,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402095,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968682,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406372,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209012761,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448401816,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968230,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406371,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,209012761,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448400836,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968647,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406191,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209012830,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448400619,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968176,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:02:07,2024-07-01,11:02:07,7386574636441406018,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,209013500,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:02:07,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:05,7386574374448400518,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968919,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:05,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:41,2024-07-01,11:01:41,7386574524772255606,192.168.1.100,157.240.22.54,80,HTTP,6,accept,190,,,,212.26.44.35,484816705,forward,notice,904,2178,2732,0000000020,HTTP,unscanned,,,,Reserved,United%20States,port28,port27,,,FG181FTK22900868,2024-07-01 11:01:41,FGT-ITUHA_FG181F,,,,,,,,,,243,201,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:05,7386574374448400450,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968799,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:05,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:05,7386574374448400449,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968799,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:05,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743367533,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968192,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:05,7386574374448400226,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968544,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:05,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743367011,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968500,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448400137,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968434,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743367010,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968500,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448400136,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968434,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743366855,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968701,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448400131,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968585,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743366854,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968250,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:00:59,2024-07-01,11:00:59,7386574344383628945,192.168.1.100,31.13.86.34,443,HTTPS,6,accept,190,,,,212.26.44.35,482877318,forward,notice,2111,1426,3309,0000000020,HTTPS,unscanned,,,,Reserved,Italy,port28,port27,,,FG181FTK22900868,2024-07-01 11:00:59,FGT-ITUHA_FG181F,,,,,,,,,,0,244,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:07,2024-07-01,11:01:06,7386574378743366823,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968114,forward,notice,183,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:00:22,2024-07-01,11:00:22,7386574185469839783,192.168.1.100,212.215.132.245,4500,udp/4500,17,accept,209,,,,212.26.44.35,484385327,forward,notice,1108,15155,7140,0000000020,ISAKMP,Network.Service,,,,Reserved,Saudi%20Arabia,port28,port27,,,FG181FTK22900868,2024-07-01 11:00:22,FGT-ITUHA_FG181F,,16996,elevated,WIFI,,,,,,361,108,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402386,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968354,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:00:05,2024-07-01,11:00:04,7386574112455395588,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208924732,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:00:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402385,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968354,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:00:05,2024-07-01,11:00:04,7386574112455394479,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208924799,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:00:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402383,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208968716,forward,notice,182,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:00:05,2024-07-01,11:00:04,7386574112455394422,192.168.1.100,172.16.0.4,53,DNS,17,accept,14,Trust to ITU,,,,208925100,forward,notice,181,73,123,0000000013,DNS,unscanned,,,,Reserved,Reserved,TrustZone,ITU-Server,,,F2K61FTK22900792,2024-07-01 11:00:04,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01 11:01:06,2024-07-01,11:01:06,7386574374448402381,192.168.1.100,172.16.0.4,53,DNS,17,ip-conn,14,Trust to ITU,,,,208968716,forward,warning,,,,0000000011,DNS,unscanned,5,262144,low,Reserved,Reserved,TrustZone,ITU-Server,failed-connection,failed-connection,F2K61FTK22900792,2024-07-01 11:01:06,KACST-DC-CLUSTER_F2K61F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
